Type,Name,Price,Coupon,Maturity,YTM,CurrentYield,Rating,Callable
Corp,Asset 10114,39.35,8.24,11-Jan-2037,8.393,20.9402795425667,CC,1
Corp,Asset 10115,130.59,8.06,16-Jun-2022,5.52,6.17198866681982,A,0
Corp,Asset 10116,92.56,6.66,15-Jun-2018,6.339,7.19533275713051,B,1
Corp,Asset 10117,125.17,6.51,15-Feb-2019,3.887,5.2009267396341,BBB,0
Muni,Asset 10118,102.73,5.21,07-Oct-2029,3.956,5.07154677309452,BBB,1
Corp,Asset 10119,399.58,0,16-Aug-2012,0.945,0,AAA,0
Treas,Asset 10120,157.64,8.73,19-Jul-2020,4.244,5.53793453438214,AAA,0
Corp,Asset 10121,108.99,4.78,25-May-2013,-0.304,4.38572346086797,A,0
Corp,Asset 10122,118.71,6.53,15-May-2020,4.776,5.50080026956449,BBB,0
Muni,Asset 10123,117.35,5.09,16-Oct-2015,3.59,4.33745206646783,AA,0
Muni,Asset 10124,124.26,4.99,05-Nov-2017,3.548,4.01577337840013,AA,0
Muni,Asset 10125,107.34,4,23-Aug-2022,3.072,3.72647661635923,AA,1
Muni,Asset 10126,98.23,5.31,11-Oct-2027,4.172,5.40568054565815,BBB,1
Muni,Asset 10127,116.02,4.93,11-Apr-2024,3.507,4.24926736769522,AA,1
Muni,Asset 10128,103.72,4.68,26-Dec-2021,3.983,4.51214809101427,AA,1
Corp,Asset 10129,103.88,5.71,21-May-2014,4.859,5.49672699268387,BB,0
Muni,Asset 10130,106.11,4.35,17-Feb-2036,3.3,4.09951936669494,A,1
Corp,Asset 10131,117.82,7.23,27-Aug-2015,4.278,6.13647937531828,BBB,0
Muni,Asset 10132,103.46,5.4,10-Jan-2038,4.196,5.2194084670404,A,1
Muni,Asset 10133,103.69,3.33,29-Jun-2018,2.955,3.21149580480278,A,0
Muni,Asset 10134,111.03,5.26,25-Jun-2013,1.082,4.73745834459155,NA,0
Muni,Asset 10135,95.71,0.09,12-Nov-2016,0.105,0.0940340612266221,AAA,0
Muni,Asset 10136,22.69,0.03,10-Aug-2038,0.147,0.132216835610401,A,0
Muni,Asset 10137,121.05,4.94,12-May-2017,3.674,4.08095828170178,AA,0
Corp,Asset 10138,122.84,5.46,23-Feb-2017,3.485,4.44480625203517,A,0
Corp,Asset 10139,141.94,7.84,28-Nov-2030,5.158,5.52346061716218,A,0
Muni,Asset 10140,113.56,3.91,03-Dec-2015,3.392,3.44311377245509,AA,0
Muni,Asset 10141,103.4,2.77,08-Dec-2020,2.666,2.678916827853,NA,1
Muni,Asset 10142,119.75,5.59,24-Jul-2015,3.715,4.66805845511482,NA,0
Muni,Asset 10143,122.19,5.07,11-Jul-2017,3.526,4.14927571814387,AAA,0
Muni,Asset 10144,106.8,2.57,19-Jun-2015,2.321,2.4063670411985,NA,0
Corp,Asset 10145,104.13,2.14,17-Apr-2013,-0.228,2.05512340343801,AA,0
Muni,Asset 10146,102.97,4.68,22-Sep-2021,3.58,4.54501311061474,NA,0
Muni,Asset 10147,110.09,6.28,19-May-2023,5.026,5.70442365337451,NA,1
Corp,Asset 10148,129.53,9.22,30-Apr-2021,5.38,7.11804215239713,A,0
Corp,Asset 10149,119.39,5.99,22-Jun-2018,4.439,5.01717061730463,BBB,0
Muni,Asset 10150,103.68,5.63,05-Aug-2030,4.041,5.43016975308642,Not Rated,1
Muni,Asset 10151,113.58,4.96,18-Mar-2014,3.225,4.36696601514351,NA,0
Muni,Asset 10152,97.08,6.09,11-Jun-2023,5.914,6.27317676143387,NA,1
Muni,Asset 10153,117.96,4.74,30-Sep-2027,3.308,4.01831129196338,Not Rated,0
Corp,Asset 10154,88.56,5.29,03-Apr-2029,4.378,5.97335140018067,A,1
Corp,Asset 10155,88.49,6.15,23-Apr-2019,5.129,6.9499378460843,B,1
Corp,Asset 10156,110.97,4.15,27-Apr-2015,3.261,3.73974948184194,A,0
Corp,Asset 10157,113.72,5.72,07-Jul-2014,4.031,5.02989799507562,AAA,0
Muni,Asset 10158,114.75,5.01,23-Apr-2017,3.674,4.36601307189543,AA,0
Muni,Asset 10159,108.5,6.07,20-Aug-2037,4.059,5.59447004608295,AA,1
Muni,Asset 10160,123.52,4.94,07-Aug-2019,3.267,3.99935233160622,AA,0
Muni,Asset 10161,120.81,4.96,17-Jun-2016,3.843,4.10562039566261,AA,0
Muni,Asset 10162,113.58,4.48,09-Nov-2022,3.536,3.94435640077478,AA,1
Muni,Asset 10163,127.18,4.96,12-Sep-2019,3.184,3.89998427425696,AAA,0
Muni,Asset 10164,108.22,3.84,11-Jun-2016,3.464,3.54832748105711,A,0
Corp,Asset 10165,98.1,5.23,14-Feb-2015,3.931,5.33129459734964,BB,0
Muni,Asset 10166,67,5.34,24-Dec-2028,6.209,7.97014925373134,Not Rated,1
Muni,Asset 10167,107.8,2.51,06-Nov-2018,2.204,2.32838589981447,AA,0
Corp,Asset 10168,111.99,4.69,07-Apr-2020,3.446,4.18787391731405,A,0
Muni,Asset 10169,118.28,5.1,05-Jun-2017,4.273,4.31180250253635,AA,0
Muni,Asset 10170,107.54,5.09,15-Jul-2032,3.848,4.7331225590478,AA,1
Muni,Asset 10171,121.67,5.68,11-May-2033,4.101,4.66836525026712,AA,0
Muni,Asset 10172,118.04,4.93,12-Dec-2017,4.022,4.17655032192477,AA,1
Corp,Asset 10173,120.69,5.76,25-Oct-2017,3.955,4.77255779269202,BBB,0
Corp,Asset 10174,133.3,7.33,13-Jul-2023,4.306,5.49887471867967,A,0
Muni,Asset 10175,108.13,4.39,07-Jan-2023,3.507,4.05992786460742,AA,1
Muni,Asset 10176,102.31,4.96,13-Oct-2035,3.881,4.84801094712149,BBB,1
Muni,Asset 10177,114.11,4.73,25-Mar-2018,3.362,4.14512312680747,AAA,1
Muni,Asset 10178,110.27,4.36,20-Mar-2023,3.233,3.95393125963544,AA,1
Muni,Asset 10179,114.04,3.92,04-Jul-2016,3.087,3.43739038933707,A,0
Muni,Asset 10180,103.54,4.67,20-Aug-2033,3.524,4.51033417036894,AA,1
Muni,Asset 10181,110.71,4.94,22-Jul-2022,3.624,4.46210821064041,AA,1
Corp,Asset 10182,104.14,2.31,29-Mar-2016,2.034,2.21816785096985,AAA,0
Corp,Asset 10183,99.59,4.91,19-Jan-2015,3.897,4.93021387689527,A,0
Muni,Asset 10184,103.41,2.98,03-May-2020,2.658,2.88173290784257,Not Rated,0
Muni,Asset 10185,118.92,5.09,13-Mar-2016,3.402,4.28018836192398,NA,0
Corp,Asset 10186,109.8,6.97,25-May-2020,5.718,6.34790528233151,BB,0
Muni,Asset 10187,105.87,4.39,18-Jan-2034,3.463,4.14659488051384,NA,1
Muni,Asset 10188,104.94,4.72,21-Nov-2031,4.136,4.49780827139318,AA,1
Corp,Asset 10189,100.38,6.42,26-Jun-2018,5.223,6.39569635385535,A,0
Muni,Asset 10190,126.75,6.12,20-May-2029,4.382,4.82840236686391,AA,0
Corp,Asset 10191,105.78,7.55,16-Jun-2012,-1.363,7.13745509548119,B,0
Corp,Asset 10192,99.03,6.66,18-Apr-2039,4.926,6.7252347773402,BBB,0
Muni,Asset 10193,104.3,4.05,03-Feb-2028,3.211,3.8830297219559,A,1
Muni,Asset 10194,86.16,0,18-Aug-2017,0.036,0,A,0
Muni,Asset 10195,102.18,0.01,28-Aug-2013,-0.083,0.00978665100802505,AA,0
Muni,Asset 10196,112.44,5.78,22-Jun-2041,4.529,5.14051938811811,NA,1
Corp,Asset 10197,83.56,6.17,13-Nov-2034,5.943,7.38391574916228,BB,0
Muni,Asset 10198,115,7,17-Nov-2038,5.242,6.08695652173913,NA,0
Muni,Asset 10199,102.14,5.07,05-Sep-2035,3.756,4.9637752104954,A,1
Muni,Asset 10200,125.43,4.91,09-Mar-2021,3.188,3.91453400302958,AA,0
Muni,Asset 10201,68.28,6,21-May-2031,7.22,8.78734622144112,CCC,1
Muni,Asset 10202,101.41,3.33,02-Jul-2027,2.987,3.28369983236367,AA,1
Corp,Asset 10203,105.09,2.09,21-Feb-2016,1.836,1.98877152916548,AAA,0
Zero,Asset 10204,99.4,0.03,24-Aug-2013,0.058,0.0301810865191147,AAA,0
Muni,Asset 10205,110.79,5.05,07-Sep-2019,3.549,4.55817312031772,A,0
Muni,Asset 10206,95.44,4.94,24-Jun-2036,4.499,5.17602682313495,BBB,1
Muni,Asset 10207,113.18,4.33,24-Feb-2023,3.131,3.82576426930553,AAA,0
Muni,Asset 10208,110.34,4.03,21-Aug-2015,3.016,3.65234729019395,AA,0
Treas,Asset 10209,102.76,2.07,07-Dec-2013,1.958,2.01440249124173,AAA,0
Muni,Asset 10210,119.54,4.01,04-Mar-2018,2.836,3.35452568178016,AAA,0
Corp,Asset 10211,102.67,2.19,06-Jan-2016,2.019,2.13304762832376,AAA,1
Corp,Asset 10212,99.75,6.51,11-Jul-2016,4.864,6.52631578947368,A,0
Muni,Asset 10213,122.15,5.07,04-Jun-2021,4.095,4.15063446582071,AA,1
Muni,Asset 10214,104.66,5.31,09-Apr-2024,3.974,5.07357156506784,A,1
Muni,Asset 10215,111.36,3.91,17-Feb-2019,2.944,3.51113505747126,AA,1
Muni,Asset 10216,107.72,2.74,30-Nov-2021,2.504,2.54363163757891,NA,1
Corp,Asset 10217,104.45,5.45,10-Oct-2012,-0.33,5.21780756342748,A,0
Corp,Asset 10218,109.47,5.41,24-Jun-2013,1.208,4.94199324015712,AAA,0
Muni,Asset 10219,85.02,4.63,27-Dec-2031,4.6,5.44577746412609,Not Rated,1
Muni,Asset 10220,118.12,3.93,04-Dec-2016,3.294,3.32712495767017,AAA,0
Muni,Asset 10221,118.86,6.07,06-Nov-2030,4.326,5.10684839306747,AA,1
Muni,Asset 10222,105.83,3.07,31-Jan-2024,2.565,2.90087876783521,NA,1
Muni,Asset 10223,109.31,3.99,19-Jan-2017,3.133,3.6501692434361,NA,1
Muni,Asset 10224,110.03,5,09-Sep-2032,3.544,4.54421521403254,AA,1
Muni,Asset 10225,109.85,4.92,08-Jul-2035,3.774,4.47883477469276,AA,1
Corp,Asset 10226,90.98,7,03-Mar-2021,4.872,7.6939986810288,B,1
Muni,Asset 10227,106.76,4.48,15-Jul-2024,3.52,4.19632821281379,A,1
Muni,Asset 10228,116.78,4.98,04-Apr-2017,3.475,4.26442884055489,A,0
Muni,Asset 10229,107.41,4.95,15-Jun-2040,4.317,4.6085094497719,A,1
Corp,Asset 10230,103.85,5.57,28-Dec-2019,4.522,5.36350505536832,BBB,0
Muni,Asset 10231,115.95,3.69,15-Sep-2016,2.729,3.18240620957309,AAA,0
Corp,Asset 10232,121.29,5.93,24-Aug-2016,3.715,4.88910874762965,A,0
Corp,Asset 10233,116.43,7.28,19-Nov-2019,5.423,6.25268401614704,BBB,0
Corp,Asset 10234,109.58,5.05,19-Oct-2013,3.123,4.60850520167914,AA,0
Muni,Asset 10235,104.63,4.69,05-Aug-2028,3.552,4.48246200898404,A,1
Muni,Asset 10236,111.81,4.29,19-Dec-2015,3.579,3.83686611215455,AA,0
Muni,Asset 10237,74.22,0.08,06-Feb-2021,0.135,0.107787658313123,A,0
Muni,Asset 10238,123.58,4.97,28-Jul-2025,3.322,4.0216863570157,AA,1
Corp,Asset 10239,100.72,6.05,18-Aug-2017,4.245,6.00675138999206,A,0
Treas,Asset 10240,102.22,1.26,07-Nov-2015,1.204,1.23263549207591,AAA,0
Muni,Asset 10241,109.72,6.58,03-Aug-2023,4.315,5.99708348523514,BBB,1
Corp,Asset 10242,103.22,1.23,27-Mar-2015,1.139,1.19162952916102,AAA,1
Muni,Asset 10243,73.98,2.41,18-Oct-2036,2.877,3.25763719924304,AA,1
Muni,Asset 10244,108.23,3.58,18-Sep-2028,2.82,3.30777048877391,AA,1
Muni,Asset 10245,116.96,4.91,16-Nov-2015,3.813,4.19801641586867,Not Rated,0
Corp,Asset 10246,114.42,4.93,03-Jul-2016,3.724,4.30868729243139,BBB,0
Muni,Asset 10247,122.39,5.28,12-Jun-2017,4.146,4.31407794754473,AA,0
Muni,Asset 10248,112.31,6.95,22-Aug-2025,4.313,6.18822900899297,NA,1
Muni,Asset 10249,114.04,5.52,19-Nov-2023,4.371,4.84040687478078,Not Rated,0
Muni,Asset 10250,102.47,2.99,23-Aug-2025,2.543,2.91792719820435,AA,1
Corp,Asset 10251,88.39,5.93,22-Apr-2019,4.991,6.70890372214051,B,1
Muni,Asset 10252,84.74,4.9,10-Aug-2041,4.177,5.78239320273779,BBB,1
Muni,Asset 10253,108.3,5.07,23-Jan-2031,3.743,4.6814404432133,A,1
Muni,Asset 10254,107.37,4.91,19-Nov-2030,4.161,4.57297196609854,NA,1
Muni,Asset 10255,104.88,1.49,02-Dec-2014,1.396,1.42067124332571,AAA,0
Treas,Asset 10256,149.79,3.53,06-Apr-2028,2.159,2.35663261899993,AAA,0
Corp,Asset 10257,107.16,7.83,23-May-2015,6.338,7.30683090705487,BB,0
Corp,Asset 10258,117.27,4.55,14-Jul-2032,3.322,3.87993519229129,AAA,0
Muni,Asset 10259,121.63,5.04,20-Jul-2017,3.446,4.14371454410918,AAA,1
Muni,Asset 10260,105.9,5.06,14-Sep-2037,3.679,4.7780925401322,A,1
Corp,Asset 10261,124.98,5.79,13-Sep-2018,3.6,4.63274123859818,A,0
Corp,Asset 10262,104.94,3.76,20-Nov-2026,3.361,3.5829998094149,AAA,1
Muni,Asset 10263,119.79,5.01,25-Aug-2021,3.338,4.18231905835212,NA,0
Muni,Asset 10264,108.01,2.36,17-Mar-2014,1.856,2.1849828719563,NA,0
Corp,Asset 10265,105.68,3.04,21-Jul-2013,1.453,2.87660862982589,AAA,0
Corp,Asset 10266,120.65,4.92,07-Jan-2017,3.519,4.07791131371736,AAA,0
Muni,Asset 10267,116.89,4.95,13-Jul-2015,3.55,4.23475062024125,AA,0
Muni,Asset 10268,121.42,4.93,03-Jul-2025,3.553,4.06028660846648,AA,1
Muni,Asset 10269,117.24,5.16,30-Apr-2017,3.769,4.40122824974411,A,0
Corp,Asset 10270,107.79,4.59,23-Mar-2020,3.421,4.25827998886724,A,0
Muni,Asset 10271,110.25,4.35,11-Feb-2021,3.223,3.94557823129252,AA,1
Muni,Asset 10272,111.05,4.99,17-Jul-2027,3.685,4.4934714092751,NA,0
Muni,Asset 10273,112.78,4.96,22-Jun-2023,3.976,4.39794289767689,NA,1
Muni,Asset 10274,80.19,0,27-Feb-2020,0.033,0,A,0
Muni,Asset 10275,104.42,2.02,14-Jul-2012,-5.693,1.93449530741237,Not Rated,0
Muni,Asset 10276,103.53,4.91,25-Mar-2037,3.7,4.74258668984835,NA,1
Muni,Asset 10277,107.61,5.84,29-Jul-2038,4.088,5.42700492519283,BBB,1
Muni,Asset 10278,105.04,12.1,06-Jul-2020,6.921,11.5194211728865,Not Rated,1
Muni,Asset 10279,109.27,5.2,17-Aug-2030,3.661,4.75885421433147,AA,1
Corp,Asset 10280,122.18,6.43,09-Oct-2032,4.076,5.26272712391553,A,0
Corp,Asset 10281,98.8,7.04,04-Jul-2036,5.337,7.12550607287449,BB,0
Muni,Asset 10282,112.71,4.88,18-Jun-2042,4.008,4.32969567917665,AAA,0
Corp,Asset 10283,105.04,3.99,17-Apr-2024,3.253,3.7985529322163,AAA,1
Corp,Asset 10284,102.54,1.08,13-Oct-2013,0.9,1.05324751316559,AAA,0
Muni,Asset 10285,106.61,4.99,27-Jun-2014,4.011,4.68061157489917,Not Rated,0
Corp,Asset 10286,111.23,7.43,24-Jul-2043,4.711,6.67985255776319,A,1
Muni,Asset 10287,107.99,5.28,11-Jul-2037,3.989,4.88934160570423,AA,1
Corp,Asset 10288,110.41,4.87,26-Jun-2015,3.901,4.41083235214202,BBB,0
Muni,Asset 10289,112.26,5.05,05-Jun-2029,4.456,4.49848565829325,Not Rated,0
Muni,Asset 10290,123.91,5.77,16-May-2041,4.174,4.65660560083932,A,0
Corp,Asset 10291,123.8,7.02,21-Nov-2095,5.058,5.67043618739903,A,0
Muni,Asset 10292,107.15,5.03,03-Sep-2012,-3.887,4.69435370975268,AAA,0
Muni,Asset 10293,111.66,4.02,23-Jun-2016,3.329,3.60021493820527,NA,1
Corp,Asset 10294,129.47,6.88,01-Nov-2017,4.378,5.31397234880667,BBB,0
Treas,Asset 10295,107.1,4.32,13-Nov-2013,3.293,4.03361344537815,AAA,0
Corp,Asset 10296,108.63,2.68,12-Dec-2014,2.407,2.46709012243395,AAA,0
Muni,Asset 10297,118.66,5.03,03-Jan-2016,3.674,4.23900219113433,AA,0
Muni,Asset 10298,108.4,5.01,05-Dec-2031,4.576,4.62177121771218,AA,1
Corp,Asset 10299,105.79,5.16,18-Oct-2012,-0.431,4.87758767369317,A,0
Muni,Asset 10300,121.38,4.97,01-Aug-2017,3.347,4.09457900807382,NA,0
Muni,Asset 10301,107.07,4.46,14-Apr-2026,3.474,4.16549920612683,AA,1
Muni,Asset 10302,118.35,5.06,27-Jul-2016,3.479,4.27545416138572,AA,0
Muni,Asset 10303,15.94,0.1,08-Jul-2045,0.623,0.627352572145546,AA,0
Muni,Asset 10304,111.74,5.01,05-Apr-2032,3.611,4.48362269554323,AA,1
Muni,Asset 10305,109.07,3.56,05-Feb-2014,2.565,3.26395892546071,AA,0
Muni,Asset 10306,86.91,3.76,20-Jul-2028,3.559,4.32631457829939,BBB,1
Corp,Asset 10307,107.67,4.63,22-Mar-2013,-0.637,4.30017646512492,A,0
Corp,Asset 10308,102.33,1.12,30-Aug-2015,1.054,1.09449819212352,AAA,1
Muni,Asset 10309,105.93,6.17,20-Jul-2024,4.375,5.82460115170395,BBB,1
Muni,Asset 10310,105.21,4.98,11-Feb-2034,3.664,4.73339036213288,NA,1
Muni,Asset 10311,108.77,5.01,10-Dec-2042,4.477,4.60604946216788,NA,0
Muni,Asset 10312,113.81,4.68,16-Jul-2020,3.458,4.11211668570424,AA,1
Muni,Asset 10313,121.93,4.97,27-Dec-2017,3.646,4.07610924300828,AA,0
Muni,Asset 10314,118.89,5.55,03-Sep-2017,3.603,4.66818067120868,A,0
Corp,Asset 10315,151.26,6.48,23-Sep-2037,3.436,4.2840142800476,AA,0
Corp,Asset 10316,105.74,5.31,22-Jul-2021,3.94,5.02175146585966,BBB,1
Muni,Asset 10317,116.48,3.93,24-Sep-2019,2.875,3.37396978021978,NA,0
Muni,Asset 10318,110.15,5.24,14-Jun-2013,0.06,4.75714934180663,A,0
Muni,Asset 10319,114.35,4.09,17-Mar-2017,2.992,3.57673808482728,AA,0
Muni,Asset 10320,106.87,5.68,06-Apr-2033,4.078,5.31486853186114,A,1
Corp,Asset 10321,120.46,5.57,19-Jun-2016,4.219,4.62394155736344,AAA,0
Corp,Asset 10322,111.42,4.41,05-Jul-2014,3.369,3.95799676898223,AAA,0
Corp,Asset 10323,103.73,6.07,26-Jan-2023,4.319,5.85173045406343,A,1
Corp,Asset 10324,104.17,5.79,23-Aug-2021,4.038,5.55822213689162,BBB,0
Corp,Asset 10325,102.99,2.16,24-Sep-2012,-1.425,2.09729099912613,AAA,0
Muni,Asset 10326,109.02,4.09,06-Dec-2013,3.569,3.7516052100532,NA,0
Muni,Asset 10327,104.02,5.3,17-Sep-2017,3.851,5.09517400499904,BB,0
Corp,Asset 10328,107.91,4.21,14-Sep-2013,2.325,3.90139931424335,AAA,0
Corp,Asset 10329,96.65,6.78,20-May-2019,5.995,7.01500258665287,B,1
Muni,Asset 10330,111.16,4.96,25-Apr-2031,3.756,4.46203670385031,A,1
Muni,Asset 10331,31.69,5.83,18-Jul-2022,7.655,18.3969706532029,CC,1
Muni,Asset 10332,109.43,4.09,29-Aug-2022,3.076,3.73754911815773,NA,1
Corp,Asset 10333,111.44,5.14,01-Sep-2015,3.563,4.61234745154343,BBB,0
Corp,Asset 10334,117.41,7.66,08-Jul-2016,4.93,6.52414615450132,BBB,0
Muni,Asset 10335,125.55,4.94,17-Apr-2019,3.344,3.93468737554759,AA,0
Muni,Asset 10336,113.83,5.62,19-Dec-2049,4.464,4.93718703329526,AA,0
Muni,Asset 10337,112.95,3.92,06-Nov-2015,3.138,3.4705621956618,NA,0
Muni,Asset 10338,112.91,4.09,09-Aug-2015,3.017,3.62235408732619,AAA,0
Corp,Asset 10339,100.09,7.72,05-Mar-2019,4.883,7.71305824757718,B,1
Muni,Asset 10340,107.89,4.19,23-Jun-2013,0.985,3.88358513300584,AA,0
Corp,Asset 10341,102.83,2.03,22-Jul-2016,1.853,1.97413206262764,AAA,1
Muni,Asset 10342,119.85,5.06,22-Nov-2025,3.926,4.22194409678765,AA,1
Muni,Asset 10343,106.06,5.6,10-Oct-2041,4.095,5.28003017160098,BBB,1
Corp,Asset 10344,112.45,8.56,06-Apr-2014,4.87,7.61227212094264,BB,0
Muni,Asset 10345,113.38,4.07,30-Aug-2015,2.973,3.58969835949903,NA,0
Muni,Asset 10346,111.12,3.45,13-Aug-2014,2.598,3.10475161987041,AA,0
Muni,Asset 10347,123.77,4.99,12-Mar-2018,3.262,4.03167164902642,AAA,0
Muni,Asset 10348,102.66,2.01,06-Feb-2018,1.825,1.95791934541204,AA,0
Muni,Asset 10349,120.66,5.31,22-Nov-2031,4.074,4.40079562406763,AA,0
Muni,Asset 10350,116.82,3.99,06-Aug-2017,2.904,3.41551104262969,AA,0
Corp,Asset 10351,96.68,6.67,30-Aug-2016,4.587,6.89904840711626,B,1
Muni,Asset 10352,117.48,5.03,24-Aug-2015,3.382,4.2815798433776,AA,0
Corp,Asset 10353,143.31,8.19,28-Sep-2019,4.21,5.714883818296,AAA,0
Muni,Asset 10354,106.53,4.98,24-Jan-2032,3.731,4.67473950999718,A,1
Muni,Asset 10355,117.66,5.23,05-Jun-2039,4.404,4.44501104878463,AAA,0
Corp,Asset 10356,133.48,7.58,10-Jun-2025,5.457,5.67875337129158,A,0
Muni,Asset 10357,111.93,4.35,07-Jun-2015,3.871,3.88635754489413,NA,0
Muni,Asset 10358,106,3,28-Nov-2023,2.757,2.83018867924528,AA,1
Corp,Asset 10359,103.78,5.3,16-Jun-2034,4.694,5.10695702447485,AA,1
Muni,Asset 10360,112.3,5.54,05-Feb-2014,3.464,4.93321460373998,NA,0
Muni,Asset 10361,112.97,4.04,20-Aug-2015,2.969,3.57617066477826,NA,0
Corp,Asset 10362,97.23,7.18,15-Oct-2017,5.17,7.38455209297542,B,1
Muni,Asset 10363,102.36,4.34,14-Nov-2033,3.823,4.2399374755764,AA,1
Muni,Asset 10364,109,4.15,06-Jun-2027,3.796,3.80733944954128,AA,1
Muni,Asset 10365,122.16,5.31,17-Apr-2018,3.611,4.3467583497053,AA,0
Muni,Asset 10366,113.02,5.03,19-Feb-2014,3.198,4.45053972748186,AAA,0
Corp,Asset 10367,118.54,5.1,15-Dec-2016,4.057,4.30234519993251,A,0
Corp,Asset 10368,88.73,6.78,14-May-2019,6.138,7.64115857094557,B,1
Corp,Asset 10369,110.08,5.32,16-Mar-2014,3.474,4.8328488372093,BBB,0
Muni,Asset 10370,111.82,5.19,22-Nov-2040,4.272,4.64138794491147,A,1
Corp,Asset 10371,91.51,6.3,27-Sep-2037,4.714,6.88449349797836,A,1
Treas,Asset 10372,100.13,1.47,24-Sep-2012,1.031,1.4680914810746,AAA,0
Muni,Asset 10373,118.54,5.03,30-Nov-2017,4.103,4.24329340307069,A,1
Muni,Asset 10374,120.22,4.97,30-Mar-2016,3.371,4.13408750623856,AA,0
Muni,Asset 10375,111.15,2.96,21-Jan-2017,2.413,2.66306792622582,AAA,0
Muni,Asset 10376,114.94,4.03,24-May-2015,3.325,3.50617713589699,AA,0
Corp,Asset 10377,108.38,4.69,21-Oct-2013,3.034,4.32736667281786,AA,0
Muni,Asset 10378,113.46,5.06,23-May-2014,4.045,4.45972148774899,AA,0
Corp,Asset 10379,125.09,5.39,16-Sep-2040,3.429,4.30889759373251,BBB,0
Corp,Asset 10380,92.55,12.19,12-Jan-2015,7.018,13.1712587790384,B,1
Corp,Asset 10381,103.65,5.54,23-Oct-2025,4.277,5.34491075735649,AA,1
Muni,Asset 10382,112.79,4.03,02-Dec-2014,3.484,3.57301179182552,NA,0
Treas,Asset 10383,101.64,0.96,18-Jun-2013,0.318,0.944510035419126,AAA,0
Corp,Asset 10384,70.36,6.56,02-Sep-2017,5.36,9.32347924957362,B,0
Muni,Asset 10385,115.24,5.52,24-Aug-2018,3.666,4.79000347101701,A,0
Muni,Asset 10386,107.38,5.03,26-Oct-2012,-3.19,4.68429875209536,A,0
Muni,Asset 10387,115.38,3.99,09-Jul-2016,3.063,3.45813832553302,AA,0
Muni,Asset 10388,114.62,6,03-Sep-2038,3.887,5.23468853603211,AA,1
Corp,Asset 10389,99.72,6.13,20-Jul-2017,4.529,6.1472121941436,A,0
Muni,Asset 10390,107.25,3.01,29-Sep-2013,1.946,2.80652680652681,A,0
Corp,Asset 10391,116.9,5.07,03-Jun-2015,4.246,4.33704020530368,AAA,0
Muni,Asset 10392,114.62,4.18,01-Jan-2020,3.274,3.6468330134357,AA,1
Muni,Asset 10393,103.78,3.27,17-Sep-2015,2.704,3.15089612642128,Not Rated,1
Zero,Asset 10394,47.03,0.05,14-May-2037,0.116,0.106315118009781,AAA,0
Muni,Asset 10395,125.03,5.46,13-Jul-2019,3.646,4.36695193153643,AA,0
Muni,Asset 10396,110.41,5.04,21-Jul-2013,1.806,4.56480391268907,AAA,0
Muni,Asset 10397,105.79,4.31,22-Nov-2028,3.802,4.07410908403441,NA,1
Muni,Asset 10398,117.45,5.23,06-Jun-2024,4.436,4.45295870583227,AA,1
Corp,Asset 10399,109.75,4.26,17-May-2021,3.576,3.88154897494305,BBB,1
Corp,Asset 10400,113.87,4.7,22-Feb-2015,3.277,4.12751383156231,A,0
Corp,Asset 10401,111.3,7.72,30-Oct-2015,5.278,6.93620844564241,BB,0
Corp,Asset 10402,87.77,5.4,15-Aug-2021,4.316,6.15244388743306,A,0
Muni,Asset 10403,121.42,5.26,25-Feb-2025,3.422,4.33207049909405,NA,0
Corp,Asset 10404,102.5,6.95,11-Oct-2033,4.841,6.78048780487805,BBB,1
Muni,Asset 10405,111.24,4.5,28-Mar-2015,3.29,4.0453074433657,AA,0
Muni,Asset 10406,109.44,4.31,03-Feb-2025,3.244,3.93823099415205,AA,1
Muni,Asset 10407,106.87,6.17,22-Sep-2039,4.199,5.77336951436325,NA,1
Muni,Asset 10408,111.94,4.52,29-Jul-2014,3.233,4.03787743433982,AA,0
Muni,Asset 10409,63.07,0.09,11-Jun-2021,0.178,0.14269858886951,NA,0
Muni,Asset 10410,111.55,4.29,03-Jul-2026,3.4,3.84580905423577,AAA,1
Muni,Asset 10411,113.35,3.98,19-Mar-2018,2.955,3.5112483458315,NA,0
Muni,Asset 10412,103.9,5.18,21-Feb-2012,-20.498,4.98556304138595,Not Rated,1
Muni,Asset 10413,125.08,5.02,20-Jul-2019,3.365,4.0134314039015,AAA,0
Muni,Asset 10414,114.63,5.8,10-Jun-2018,4.895,5.05975748058972,AA,0
Muni,Asset 10415,116.28,4.02,11-Mar-2016,2.902,3.45717234262126,AAA,0
Corp,Asset 10416,113.97,7.78,23-Sep-2020,4.657,6.82635781345968,BBB,0
Corp,Asset 10417,130.47,6.99,21-Jun-2028,4.715,5.35755346056565,BBB,0
Muni,Asset 10418,119.07,5.01,04-Jul-2015,3.631,4.20760896951373,AAA,0
Muni,Asset 10419,121.57,4.93,31-Dec-2018,3.587,4.05527679526199,AA,0
Muni,Asset 10420,68.96,5.5,23-Jun-2045,6.272,7.97563805104408,BB,1
Muni,Asset 10421,122.59,5.06,17-Mar-2018,3.328,4.12757973733583,AA,0
Muni,Asset 10422,119.5,4.96,02-Jul-2016,3.628,4.15062761506276,AA,0
Corp,Asset 10423,88.07,6.33,04-Jun-2019,6.982,7.18746451686159,B,1
